PC1,PC2
-2.20050071620284,-0.3055283379519789
-2.228949595536601,-0.2715747286592656
-2.24315208650066,-0.21112166438563454
-2.348468113790538,-0.2928671110753524
-2.3781573616248823,-0.22360288798401107
-2.1972283160080233,-0.30497034513847165
-2.2054794776886046,-0.20633464267198298
-2.2128108819485477,-0.15467367453642003
-2.1570834788235453,-0.32838901376048313
-2.2042159988076184,-0.2730588145572137
-2.195220625558814,-0.2778599272081799
-2.165171066048137,-0.26997760021134654
1.4477512088441247,1.6672060916234417
1.635510419640161,1.7144230085774175
1.615463736520923,1.858684524676196
1.609865157017367,1.865694404431665
1.6487583664522456,1.9162848412927196
1.6098457696699353,1.788971760829369
1.595124512458196,1.8361949399949746
1.6195039634374238,1.889324443301648
1.584013660288733,1.9535876342258423
1.6201807811062778,1.8555817917117559
1.6511880766985054,1.7912267363705192
1.5956130257489913,1.9053710977077727
1.6782249319871312,1.8332400374734321
1.5133256847668273,1.9605462706048236
1.5288377870540553,2.004816486002136
1.597370657372909,1.7840154362000573
1.635227201023637,1.869692597298558
1.7842828250509788,1.8502569053236875
1.6353877472288592,1.8621008275043203
1.6251567737003187,1.824476812451949
1.612341449166185,1.8106160467914436
1.4938024525358484,1.8800825620611532
1.7117881978584342,1.818821538669113
1.6247547012019905,1.8458659574848026
1.5788138529269844,1.8717749422636507
1.5158133943653653,1.948351383275089
1.6002688109933028,1.854851471084003
1.682257595235677,1.9875759890728097
1.6304735326248228,1.8890860417551505
1.63272377511273,1.913557938456349
1.694183957352992,1.8810968614748087
1.560248333423173,1.758903490525717
1.5947849563393646,2.0429674070550474
1.6135491738922811,1.8317414734148154
1.5592816076746217,1.9066076337610216
1.5773359916269938,1.9175668370110657
1.6739589700858328,1.8201469309635614
1.6415753735313023,1.8420492241754856
1.4637588226799296,1.9356122060285283
1.62050513413775,1.8518741949515494
1.5228998038236174,1.7530832021013543
1.6071239561248456,1.852736893916061
1.5984821589732232,1.873799593775655
1.6538951102746364,1.8974801806222503
1.571826261393299,2.0614511134727977
1.6448675487080526,1.8481015391106204
1.6503697481597461,1.8345091958266906
1.5466221364714434,1.7535331403761976
1.530804220635066,1.699062576408446
1.700208678999265,1.7040955246791618
1.5478315926179085,1.7841816710259988
1.4805275247530136,1.8527126908759222
1.7252472360945024,1.9263182329648207
1.6429816944507787,2.0434767322797716
1.5895418489758963,1.873468228499915
1.725404423395413,1.7116613731278452
1.7006625983310093,1.8747407775043365
1.6466065288456861,1.8313133924799008
1.4700711761963905,1.7244946123395992
1.616665886344651,1.8284278555168167
1.6344932263613132,1.852542047890141
1.6169570105058462,1.8602764451434706
1.582132762932623,1.824994132569476
1.6124240522067863,1.8666938766074888
0.653883143693927,-0.31637338563025225
0.7034153850157827,-0.36190639105275735
0.7259480460243533,-0.346347606828114
0.793136154077059,-0.40537745735990965
0.725006469888417,-0.3494855868480906
0.7225337615645462,-0.3176513741884104
0.705273227954444,-0.3146647403447223
0.7406978125812111,-0.3350366460830066
0.6982932301056769,-0.37939513314135387
0.6505940670285834,-0.39872231267643443
0.5762089475570994,-0.3484919755193181
0.6547995803777656,-0.3651825644707868
0.6862264883963647,-0.314501060290001
0.805537618799556,-0.05070122856257055
0.7595668958624003,-0.3937031320937059
0.6536020337115513,-0.30917063079424234
0.7316530792808086,-0.3290451858799107
0.7316787267103172,-0.32377605705420903
0.6657714159231701,-0.35285902390080753
0.6833183553528349,-0.3215688347430224
0.7520798281409241,-0.3485114413112905
0.9476903055153002,-0.4767935013624286
0.7663944933757566,-0.32886113802406186
0.6753941766382835,-0.30331786417452317
0.7004448786334497,-0.4701816424191697
0.7268048400760728,-0.31764541804440305
0.706319026699717,-0.3329798207321806
0.7008926108812544,-0.34546211679112243
0.6973838376824202,-0.38495116072798785
0.7408045383007583,-0.336787261675162
0.7152006465042262,-0.29807068478019283
0.707091577039761,-0.34975142392764336
0.7629794254645345,-0.2745620523066324
0.6594680916421607,-0.20744925194451383
0.7105064011278884,-0.2865646669354199
0.7637336364285371,-0.32203267437681893
0.5274578280394403,-0.43517832009988705
0.6802095373264335,-0.4330602495599833
0.7262767937290725,-0.42067131140481956
0.7102322441955579,-0.32966198905507726
0.6746245868155466,-0.3171473080088647
0.7913207677427728,-0.2674412813971175
0.723595410654372,-0.3545999475557379
0.7155382832143005,-0.3328554977214434
0.649200834207143,-0.3659155500333375
0.704988191777727,-0.32049066217665506
0.644450113771118,-0.381631099358088
0.7209046503524299,-0.3385229119758326
0.719996504405101,-0.33057617450136484
0.7170327066572404,-0.4195789438704867
0.7004478006828201,-0.27828650765018803
0.7025430519293929,-0.40403126245900933
0.7401879603823528,-0.28156955147857987
0.748412583117576,-0.30714752770589526
0.6869336058020014,-0.3494203461139126
0.6959267549507032,-0.39315245357896567
0.6943558038941802,-0.32975947289481666
0.7551933045846809,-0.3077433363427597
0.7196873877354547,-0.3261906706912406
0.7323706262443057,-0.3529932584801689
0.7648528957268722,-0.301639176637223
0.708957606265319,-0.316361759325659
0.7513776642027514,-0.35045626198870916
0.7388161611836176,-0.3475910833960084
-1.5116605237288776,-2.7057481254705555
-1.5068027287299517,-2.7121406532002865
-1.5566085877813525,-2.652652376169145
-1.5273105292814004,-2.6935026786685645
-1.6402803432032198,-2.798659249356253
-1.4660099010757148,-2.658692273787988
-1.5335223446691288,-2.824573548206087
-1.5111620841461573,-2.7140120323479935
-1.466406279804713,-2.681504294873697
-1.3972685287165962,-2.775322149679919
-1.4899070718542144,-2.707527459940178
-1.5328723802005257,-2.9272048429433246
-1.5238284846311823,-2.709269722991273
-1.5485988772660295,-2.7535457485520918
-1.5200336719519336,-2.5748287893832744
-1.494729407112579,-2.7689183675888733
-1.5552873389986177,-2.713481975562436
-1.4828268073175674,-2.697584972015377
-1.510967808286038,-2.7292168766621225
-1.4998831791289862,-2.7105239834801362
-1.433548197418105,-2.7498403569292664
-1.5091406407032681,-2.756753526536991
-1.4985327816696221,-2.7179882996609974
-1.4874293480093468,-2.8429078435795767
-1.6821329467749067,-2.5669656599103705
-1.5404364063301523,-2.525219599536017
-1.5235630254905184,-2.7241008518681538
-1.5003800383866548,-2.7120505546184
-1.5252556001826865,-2.7548545385508825
-1.5018448551210941,-2.7159777477026776
-1.5157284239356121,-2.7088989382949484
-1.4938525138521639,-2.712643132161649
-1.4890977387917343,-2.716969794879223
-1.600121833408192,-2.59432834697505
-1.4988304799359315,-2.7304558677432933
-1.4341951448319938,-2.7421278458585054
-1.540570854814957,-2.6391704454403553
-1.3605397200124358,-2.701835972352223
-1.5249269225813888,-2.6955350770107804
-1.6680370383923113,-2.697206038168126
-1.4944407946769112,-2.7186135767317476
-1.5315750255695688,-2.7104688653166034
-1.5402885232630563,-2.5983508648492926
-1.602177638775594,-2.7600250437790734
-1.5091560447110988,-2.709680292081823
-1.5115121504535296,-2.7238482307677376
-1.4946616141072189,-2.6326253025625803
-1.4905478433677635,-2.683766620212062
-1.4665333542408194,-2.7454164096451423
-1.270286665514815,-2.6506440200691492
-1.5096371316195152,-2.635772420500547
-1.512929537176801,-2.7317361952857957
-1.5236737277043344,-2.6712336620968204
-1.6351456874345502,-2.6719484716857647
-1.5076529287179337,-2.7098383004318176
-1.4910834738158667,-2.7233280236198594
-1.3962997427867274,-2.879408319926773
-1.4629943620727468,-2.6759458997897325
-1.5129374063069831,-2.7130570870253417
-1.2649446372371638,-2.54826091335973
-1.5690569987136895,-2.7483533672676184
-1.4893180171914537,-2.7169101855860323
-1.4191193335296421,-2.7809440332456146
-1.5215411096391598,-2.782427314183247
1.7500233076171716,-2.9594197501121156
1.8811579804456442,-2.8832654173796093
1.8599926620546416,-2.9258221096312136
1.852400478709997,-2.9454462642420585
1.9639256063022796,-3.0691643415111747
1.792310963302508,-2.975633085763402
1.8632333883933787,-2.9336425820139937
1.8403341649425482,-2.946092553394311
1.8769778377810726,-2.938444986277917
1.86594846009377,-2.8954699007844127
1.8978573703214963,-2.8184725472564063
1.8637981711016138,-2.925996489571388
1.8542422545366337,-2.929216054918624
1.844876701638485,-2.921480259790348
1.8112449448558066,-2.859971570677069
1.825422001410322,-2.9369828396236333
1.8428853608504767,-2.9452584476588526
1.8508841834135255,-2.8138549496678853
1.8448147760573184,-2.979258010529237
1.8703844916869363,-2.9772138701280735
1.8602060316062592,-2.9560352935263685
1.8213111929294334,-2.922297463479483
1.713016238480929,-2.858129401936797
1.8213537064926273,-3.0300579407069823
1.7385622079789056,-2.95225484525594
1.7817464143845565,-2.9564503101185045
1.9962981074396355,-2.9957949534312966
1.8878788873034262,-2.9385961468690325
1.864657443682051,-2.8786742179258678
1.8434766809361873,-2.9272043141026245
1.8538289136727328,-2.9478580496274276
1.8459203632803105,-2.961715013732372
1.847881809134111,-2.9398901553230044
1.9040860789116583,-2.922327498894408
1.8625838924155145,-2.9517314149966998
1.8341387897970052,-2.8896845317613242
1.9360601628828074,-2.863925296751698
1.7906229602753057,-2.921092789261236
1.8236501541324215,-2.8565218876332445
1.8523328360253062,-2.9453867994803926
1.8330046241164475,-2.951304181434161
1.8683526312694039,-2.9296700993345572
1.96857115476873,-2.9686386216060767
1.914217086201009,-2.973782594667947
1.857649511269191,-2.9428763718515745
1.7913343741594545,-2.9548789096822263
1.849923480483809,-2.872759078284555
1.869959505328504,-2.9839667770561307
1.82193483585956,-2.9693616125587083
1.8615943483140809,-2.9373525290149374
1.7588251262163823,-2.799733757361907
1.8209326539345616,-2.9636412084112904
1.874404532335042,-2.9430343774661747
1.9161914905176574,-2.9895982568947117
1.8297434515251698,-2.915406817067193
1.859237070634367,-2.9406806655942406
1.72047707895505,-2.9207800073355035
1.8727349846713048,-2.9570977885143126
1.8196596329253243,-2.9604186286329575
1.9093520671939312,-2.798694944006945
1.876800447465399,-2.9091584929889933
1.773391342549718,-2.831213435463998
1.9158055901685018,-3.089370755261701
1.819312793069513,-2.943175415748611
2.225470146720636,1.9836285614849276
2.2016541983116715,1.977734157891419
2.2009372432332053,1.9603153174724197
2.2032402511101887,1.9490241057488933
2.190625071166008,1.9355443661396319
2.2080240431322697,1.9590634926908768
2.197523942958903,1.973251231335518
2.171737658439552,1.980418838232366
2.2567967428966673,1.9715184385243392
2.2020130108720584,1.9759959377753744
2.217042155363144,1.9329993775334473
2.217897205584033,1.9430349023318023
2.21421601963605,1.9737700533359857
2.2228458473212065,1.976335736887567
2.220704620638976,1.9754361038685029
2.1669692760818613,1.9623777386175498
2.2052515794088037,1.975253010647348
2.203940887729751,1.9512166016344077
2.212410304786984,1.980233547385083
2.1877054150749475,1.9794047488804263
2.195428159834066,1.9993119555066297
2.2358652035390794,1.9695725405900255
2.1947955450714365,1.911774310953709
2.1879382996729615,1.9217221270006613
2.2155262346333306,1.95551027533063
2.2602543511607345,1.982006514358652
2.200970426116525,1.9230650099344517
2.1786322991949043,1.94715645056408
2.281128720529296,1.962667467455715
2.23106169002123,1.942638128908747
2.2185770709561683,1.9576608409372454
2.2196099444145254,1.95491484113072
2.225138489733177,1.965096101220325
2.2162889674274946,1.9749712261234182
2.225170119977266,1.9453815657408013
2.213085565002448,1.965577011836412
2.2127911857936007,1.95990790527171
2.1768252408477085,2.037666073149246
2.206280805179908,1.9601880997787924
2.220371302284108,1.958092656738731
2.26265997220965,1.972776963111563
2.2377945751673027,1.9755297065849053
2.2037474866192475,1.9669559358802486
2.2359416399748966,1.9487048349894953
2.200900891863873,1.9543266093103304
2.199448786376007,1.9715566451408397
2.1802446043143173,1.944430651535056
2.2028652451207558,1.9606822077184585
2.208693158948646,1.9677858062135993
2.2014513570048613,1.9531887136133832
2.2359284195440714,1.9781930434149806
2.2264484468841195,1.952448100885538
2.1997217663804465,1.9657899081790546
2.1812513122055623,1.9975692695624312
2.2161284054517294,1.9673343065829052
2.1953233854009766,1.975290032452977
2.2259782336982785,1.975432431220295
2.2109296688048254,1.9545255045334746
2.2036384723222544,1.9902889860931507
2.272319901798484,2.008415507319335
2.2271540487818604,1.966792422885955
2.1924513305687623,1.926406249181574
2.2192955590943515,1.9550946530001736
2.2232910146526548,1.9508740840018293
2.683128888534719,-0.6415585203528679
2.724298607014792,-0.6871823502476445
2.7654770192988596,-0.6709557524800965
2.460239335598457,-0.524032760884547
2.646535387988157,-0.6279912611009677
2.6913188835255917,-0.6073996410643661
2.6913002988579082,-0.6296673988147135
2.6856300808410554,-0.6091006581913052
2.6530306268284223,-0.614639159666041
2.69372896597778,-0.6761385934677202
2.6799831079035727,-0.6186862312931539
2.6820458222864647,-0.6175728857129856
2.6801478688231803,-0.6108715405023631
2.6981723227708403,-0.5784582527195015
2.6661554741457345,-0.6380462277991172
2.6470462785146256,-0.6089157742347434
2.659077379485658,-0.6015239398762516
2.616469717219444,-0.47232649705174057
2.69439821018948,-0.5961857048600391
2.64264806186592,-0.6276049425658501
2.6757533535316465,-0.6165895385468589
2.694370012295733,-0.6114312643122489
2.666799007651919,-0.6537837152225301
2.7505055501542794,-0.6742199268703901
2.6783477391340624,-0.6088350241612046
2.753938094688207,-0.6116867688799323
2.697126851398395,-0.34147111169679106
2.6634409822536806,-0.626008117309727
2.848386564154353,-0.39032811356124064
2.678550434531278,-0.6339884109411258
2.686693841083957,-0.61637458132234
2.7160790545854607,-0.5885343301859883
2.7576699549951056,-0.6289971368431162
2.667575386271517,-0.6348629588632335
2.4772706327170084,-0.6057607128800202
2.683842310173813,-0.6089124804754992
2.741448321082012,-0.6677398334163626
2.6417388182065147,-0.6733605443425068
2.671941482633487,-0.5151161381852448
2.647333188156432,-0.6389116073863195
2.683137275458605,-0.6337969394618134
2.637028623594964,-0.6187776416346692
2.681799806283888,-0.6304868225874524
2.652962295499564,-0.6208840632282412
2.696403906361762,-0.5891975686691894
2.680854639923285,-0.6163209957024791
2.689694364982496,-0.6510949892692526
2.7355427272359263,-0.6129012652789284
2.692058161334047,-0.6263584893168526
2.676799867989988,-0.563536520707591
2.697826215066067,-0.7000904991548913
2.696810233257912,-0.6427216087593416
2.5410226886206533,-0.8301417118941736
2.6787287650432283,-0.6054280200872746
2.530654762624335,-0.6459891109465742
2.7016424032542945,-0.651132586709208
2.8293539500726235,-0.6753210648597465
2.7182322037948925,-0.6367476340391487
2.6891467453943423,-0.6789006252270439
2.628375496151997,-0.5823075352585677
2.6606720806944506,-0.6161921389489313
2.6856300808410554,-0.6091006581913052
2.755431039960879,-0.6706462211048476
2.6972690400417774,-0.5863987736318045
-3.9091257636306067,-1.6094788823132768
-3.8702503705975944,-1.6322845008850293
-4.01845858019797,-1.5136560843891693
-3.9436069533452227,-1.6476446398739473
-4.040688704605009,-1.5520331905474367
-3.9058882508167363,-1.6453390153594447
-4.002667480409675,-1.5452297719629606
-3.7860324373951255,-1.7228458358201673
-3.869866952800834,-1.7019564917106902
-3.9118934813059085,-1.624722691510277
-3.8931279199142996,-1.6445714133445075
-3.8571401590073457,-1.6325123145832967
-3.9886566753032717,-1.533627741712214
-3.917675216127461,-1.6393330494980793
-3.912060601962831,-1.5169651374848305
-3.9024519329879657,-1.6179207387116197
-3.9564931943051262,-1.7407936968081197
-4.010363486764525,-1.5357985075652543
-3.95946701649281,-1.678330025879005
-3.985022706170437,-1.6762651363308563
-3.8901553789278585,-1.6223851517901233
-3.8964037344916815,-1.6706824246718734
-3.8764652593377997,-1.6690535411333611
-3.9131858889780364,-1.529810958713676
-3.906901283005181,-1.5723277707131023
-3.9715388991816445,-1.695985901134824
-3.897511463187329,-1.5979734911466972
-3.9178895191045005,-1.62394587381325
-3.8940888376264136,-1.6530819665727057
-3.837516441232347,-1.5999589343794345
-3.909282578128691,-1.6445179031910022
-3.911734877520302,-1.6206991236421033
-3.9158883676678298,-1.6286351835740385
-3.9191020958888054,-1.6579730928285175
-3.914318614189861,-1.618044456007518
-3.936459832100192,-1.6375358008380447
-3.873235143989969,-1.6336381360359262
-3.913437877840964,-1.5537919649450576
-3.918255122763359,-1.625852467861795
-3.7665998824970948,-1.5275413283116717
-3.9524368148097646,-1.6522167714764195
-3.927968193292356,-1.6457023472663004
-3.8984430456738246,-1.6037362895035148
-3.930086394277484,-1.7216871200607988
-3.903868803269524,-1.6402780016138923
-3.918255122763359,-1.625852467861795
-3.957619667866368,-1.5869308028924407
-3.9144367257063215,-1.6254969153676466
-3.862604920103265,-1.5725999504151538
-3.8971985351437657,-1.6411528063075465
-3.925211363365032,-1.5998840324890513
-3.88922880531475,-1.6435923346958803
-3.916078148904828,-1.5831858510140107
-3.8607365923749066,-1.6605448052843024
-3.901735442105125,-1.6316330479940049
-3.9120003641409453,-1.6527131756133604
-3.911058917170247,-1.509485344839319
-3.9166595273615936,-1.6076535910959548
-3.918100545091879,-1.6107248935580405
-3.9246187134711255,-1.6208206714638729
-3.936080738441653,-1.6193108552361462
-3.8695394050269143,-1.6162998944473086
-3.9119530898468557,-1.6657606087745669
-3.90992941894486,-1.686136324752215
-0.22618814123290498,1.4971230965964921
-0.15623473358640153,1.6623744346759566
-0.14073627105323505,1.6556733926340699
0.015372981900216189,1.6943999056052224
-0.2137461342869089,1.671281700305347
-0.18950380051451501,1.604669653300768
-0.3247920801987149,1.8634677619566888
-0.13853380380518995,1.6517175075918702
-0.11901607811528833,1.6740936252332603
-0.029607122346783286,1.7329403885664523
-0.04707801790816928,1.6566970774378733
-0.06655529832617757,1.694485512884916
-0.1544787053544252,1.6670719656660238
-0.14136450785245927,1.6151124312795013
-0.13312928604689264,1.647607582303719
-0.08754773599944969,1.6128243948962828
-0.11546351797914646,1.6602860303408031
-0.14989063038671072,1.6776951385717118
-0.15888796945670908,1.5606750056959888
-0.17692377819842775,1.6468147418127197
-0.2528282222076942,1.7208586090307838
-0.14036081720036583,1.649024972643671
-0.20292720072966025,1.720124268457235
-0.1248497318623084,1.6585111841512459
-0.14195381265555376,1.660822193407598
-0.185961601540228,1.7778472997180397
-0.10145401187056569,1.7619089618690769
-0.22063643882566888,1.6527144198408346
-0.23076566567574863,1.596861761227378
-0.15060143492989803,1.6528952729311097
-0.16758065018253498,1.6441963112142475
-0.09613166089119707,1.6789156036870438
-0.1391287863586132,1.6612672330942286
-0.21138854459757875,1.5545909520179875
-0.14516883501161976,1.6587538431869318
-0.13873483946636822,1.6659666707538843
-0.1365635282180535,1.6241250343738591
-0.14215084398599137,1.693074890794521
-0.12669212089758516,1.543409674004877
-0.156950228765929,1.6501408783489404
-0.15798092408484882,1.6606305390210538
-0.11547685975206111,1.6700446364152142
-0.20696126787719085,1.8104021876516907
-0.12847833096782052,1.6586300919233115
-0.04632242608655297,1.6552286619109624
-0.1233008090792829,1.6105463655213317
-0.15525867708918265,1.6260231584736335
-0.05559687784401865,1.6084504628970948
-0.16212535467239397,1.637687690468302
-0.15297909421681236,1.653297421791833
-0.13343980622497684,1.8019339318483716
-0.14025404279274456,1.644557846463508
-0.07596374930672384,1.5425460708620033
-0.10245321789881663,1.6813442940147194
-0.13985617050088633,1.7220619917549316
-0.21787954341586874,1.6855430755163419
-0.16188765189116502,1.6687823021926138
-0.07112590195546348,1.652628056866174
0.0954813616170806,1.5780058216342487
-0.20857995882131755,1.6388000179998548
-0.15404863366111152,1.645132269674617
-0.08226819290355691,1.5505698614133572
-0.14437631434656492,1.63178540239102
-0.15162833049992477,1.6652935896017593
1.914487451224887,1.5634592780284096
1.9447865816844083,1.565172196470507
1.958956580502781,1.5823748524579218
1.9226183771002123,1.4717376263266473
1.9418126022588726,1.561152590961961
2.0095112177244627,1.538938169065649
2.0097268842744387,1.5822743626581104
1.9761254660314806,1.577866245844529
1.938108729797946,1.551422968473042
1.9824163801158246,1.5767595584180514
2.0009620360345184,1.5253116752154827
1.8950733512280533,1.573173775953308
1.9274053808428688,1.5699099893496267
2.028844898654531,1.509262093477563
2.0168791745682038,1.4729996273861081
1.9277924209196617,1.5538978941323676
1.8006983969955048,1.6231815346429534
2.2038110977439738,1.6476592497794929
1.9987505375092474,1.5601999880849629
2.0259729742307746,1.5023347458354803
1.963370114123583,1.5660410940267024
1.9430397856338257,1.5622225257548108
1.9401119220082643,1.5570729484255905
1.8415681981643959,1.5412186068050302
1.895049954917995,1.507712779043062
1.9266535540221754,1.5969083869624514
1.9153418401969433,1.6218037388888564
1.9394107673493504,1.5570486088273783
1.9099236324022622,1.555280519022678
1.9860324319221416,1.578603250157261
1.937455967352724,1.5935724460580998
1.9067415070325298,1.5080285332609187
1.93260683164423,1.5645027830282685
2.046032299867136,1.5246294111257617
1.9240749977638962,1.58450223791697
1.825478298694444,1.5881983955183852
1.8805598639235035,1.5903551765243225
1.9376053123283874,1.5315292603086665
1.9691134612759242,1.5747641195893354
1.8614268197690367,1.661294516314799
1.9406842714965873,1.5741495755512702
1.9387748412028867,1.5257931142945762
1.9094916517516172,1.4993077674861932
1.8959907731457013,1.5692851762346638
1.9652990221632602,1.5298902138715758
1.9097794423321397,1.5757489251057473
1.9190791779400609,1.5375853025999124
1.9377131008048563,1.5476858151637936
2.0256317072350893,1.5945956726704187
1.9450524753560616,1.5437036483729838
1.966652544480497,1.5361946583494857
1.9002610277817016,1.5420346311764854
1.9429026417209163,1.5076018507590172
1.914569098194826,1.5784345763459546
1.8715861854202185,1.5420051429309358
1.9401827390858195,1.5640726040234938
1.9367722222902137,1.5366759766867824
1.9389228789899413,1.5579851393416695
1.9377631266743478,1.6122445968890466
1.9224724292584523,1.573225482714806
1.9236185765665854,1.5850908323099668
1.9025441127072762,1.5592713206581748
1.9493629835963122,1.563385016572802
1.9623664062954758,1.5777473733507534
-3.83429203928261,4.265136368370633
-3.797644342897066,4.2395532928473845
-3.8195846040618044,4.253404938820773
-3.812353099332401,4.240353291870879
-3.6281564738830343,4.35863608686725
-3.8753627099781305,4.249659496504333
-3.778271712542521,4.336829649372549
-3.810799299702695,4.295697062962869
-3.8653803506992452,4.267490276663613
-3.8734922632660114,4.25694807693688
-3.7136499004459855,4.141945289977583
-3.7524412954972193,4.262776100990608
-3.8046676682573644,4.282433426732522
-3.8289373573843304,4.285796111970516
-3.793324746768728,4.256809861946922
-3.812153741766453,4.225406531139822
-3.7986554476338767,4.265068013682277
-3.7882683474034686,4.241056555231172
-3.8641426016155447,4.278232683969817
-3.8633016396218314,4.325357649225647
-3.7399371306220273,4.272794871809489
-3.7922611397718997,4.254893210630619
-3.790739873900178,4.212982035108402
-3.7701075686036787,4.252867537277273
-3.8039222280567655,4.228276872057208
-3.8765543253231596,4.28988559232433
-3.8363433606846296,4.247501656185691
-3.829560612736484,4.310528986163877
-3.797981094480134,4.189668612935543
-3.812446861187306,4.245325558412164
-3.818104630953567,4.248516859589394
-3.8343368825486643,4.223864060052948
-3.8134284090601924,4.434829985636276
-3.7980050931760134,4.263643998323728
-3.930423530494392,4.36773876100199
-3.8120768222398693,4.263624443542453
-3.810995993689737,4.2502712043112565
-3.806935337508178,4.276475373151179
-3.8085417441850677,4.231570474807912
-3.8083791025151608,4.296181110414726
-3.8263299915321634,4.266894527191774
-3.6298741652971303,4.194737275320233
-3.9056667675826753,4.266046674748564
-3.640725495251728,4.3325576418937946
-3.804953695346556,4.254394720227578
-3.707604003450379,4.183773784054793
-3.7941548307680955,4.39923526455504
-3.834618581462811,4.262824965878849
-3.809456442052165,4.241839396710312
-3.732588267522145,4.110923701959383
-3.791618372654198,4.2589376212632715
-3.812849235116036,4.278767721010233
-3.8288538175399536,4.261834037506453
-3.7777473251760516,4.2468671011302845
-3.819079741179778,4.245119305218976
-3.7990720508763163,4.259549859368017
-3.7855552076270937,4.2933678170833085
-3.7795876717555106,4.316206138009786
-3.6463226307250007,4.123630313134802
-3.83727959757949,4.203445834069456
-3.75490825523797,4.18027558856715
-3.782302831891064,4.138606512172754
-3.8276752390868896,4.379038426981907
-3.80236139855245,4.254666272558376
0.3185560412082345,3.8192224451157215
0.43946457498767255,3.8074197900022555
0.39536318646444296,3.8245699327739087
0.4124445056941026,3.8148926075516245
0.3663820618439422,3.8054252681485625
0.31783143884280946,3.8451855339218155
0.36016252572427926,3.8710907546250395
0.39936566395954237,3.8101617964709753
0.37876505686251105,3.8265837311171067
0.3716894600765804,3.8206992855551904
0.3815622823933827,3.881459723600653
0.39504998219043447,3.8097066146708425
0.43701718717054366,3.8002467615447206
0.3841680150835238,3.8395266043283165
0.3874897928315283,3.8335261264041964
0.4290617412186005,3.8372074149403
0.41897416165663687,3.8508754573087147
0.42049293123061426,3.7925150668354957
0.3942926798191815,3.8190043119699055
0.385792841074964,3.8208060404707473
0.41955020137377624,3.794710481661334
0.39314720082147564,3.81920394060923
0.41669743923443336,3.8754802267198762
0.36318384601138987,3.822756601578122
0.44330051150491145,3.7869148362165137
0.3497415296566279,3.772219968334594
0.40567779106200547,3.8248154872131495
0.5087472810913019,3.898514854482905
0.30991483797107683,3.8110191349263727
0.3430060631781875,3.8409413377436223
0.4513001913236367,3.8396172508985087
0.3998744007149711,3.8210530488033396
0.433336444047754,3.7670978857574515
0.4483764355310904,3.7890119681129337
0.43374676245849764,3.8134051421219293
0.39766589757293347,3.8186344736207967
0.3993990165622319,3.828509623950048
0.2651306092149501,3.969089186627622
0.43263947627393873,3.7780015986734803
0.39544287411947826,3.8292881864706336
0.3567632330477462,3.8539973703514394
0.44613909993034095,3.8658174716017646
0.38261409229176496,3.818161061555692
0.40769061622219693,3.8284745443543744
0.3749232094442849,3.84936971730569
0.49509791716481666,3.857361393341631
0.3889248305165483,3.8480972911893647
0.43650628274910774,3.8580323119092643
0.34696249928022227,3.845510273261397
0.4080909962953777,3.837554833770007
0.3568385310115603,3.955222241416279
0.389859938389611,3.866726420072731
0.4171146127416265,3.8402090823269392
0.38264657433801985,3.8962595263675084
0.34253793862707443,3.7541340857913497
0.3848849228226679,3.930613833925832
0.3834677435571749,3.863525309406283
0.3983406951809444,3.8369291989582415
0.42577513823056357,3.8148393783979433
